rep,id,phiS,deltaS,phiL,deltaL,deltaA,eta_phiS,eta_deltaS,eta_phiL,eta_deltaL,eta_deltaA
1,38,0.0171874734195916,-2.22420351735068,-0.47630768722958,-12.3687197032282,0.00750299553375909,-0.0520997221783905,0.597827629264693,0.107834870515987,-2.77250376326287,0.160811541727294
1,39,-0.0326175716291581,-3.371261181079,-0.637216131199429,-8.23920343183787,-0.0867127875252083,-0.10190476722714,-0.549230034463635,-0.0530735734538621,1.35701250812744,0.0665957586683269
1,40,0.175199815351222,-3.22425374273374,-0.5373239141602,-9.9227971983069,-0.558957889847812,0.10591261975324,-0.40222259611837,0.0468186435853675,-0.326581258341589,-0.405649343654277
1,41,-0.0567008654942295,-2.3200209406585,-0.566616758402806,-12.0470566316688,-0.106935875896711,-0.125988061092212,0.502010205956869,0.0175257993427614,-2.45084069170352,0.0463726702968239
1,42,0.235791688998579,-2.66969764058546,-0.571000478100416,-8.63100346714046,-0.225222824086241,0.166504493400597,0.152333506029905,0.0131420796451506,0.965212472824858,-0.0719142778927063
1,43,0.119096212775898,-2.61320433589537,-0.630652115856453,-9.86519366707834,-0.198324212986889,0.0498090171779158,0.208826810719998,-0.0465095581108863,-0.26897772711302,-0.0450156667933538
1,44,0.468573393413837,-3.22895448776391,-0.551978907812554,-9.97980582866895,-0.547133828552133,0.399286197815854,-0.406923341148539,0.0321636499330131,-0.383589888703639,-0.393825282358598
1,45,-0.10142437573281,-2.42666761144263,-0.701951937742594,-11.0611416133761,-0.0689880127245184,-0.170711571330792,0.395363535172736,-0.117809379997027,-1.46492567341074,0.0843205334690168
1,46,0.0963460381254963,-3.32762395753826,-0.658779106259909,-8.8493594842946,0.088737095523036,0.0270588425275142,-0.505592810922889,-0.074636548514342,0.746856455670715,0.242045641716571
1,47,-0.228564313874206,-2.37269343953377,-0.675770170412563,-9.60761509017441,-0.181719521692107,-0.297851509472188,0.449337707081599,-0.0916276126669957,-0.0113991502090922,-0.0284109754985719
1,48,0.0585093026689093,-2.98935367148525,-0.553935331656994,-10.2864033087856,-0.278903667386522,-0.0107778929290729,-0.167322524869881,0.0302072260885727,-0.690187368820238,-0.125595121192987
1,49,-0.275797119317731,-3.0132552408442,-0.492839775597545,-11.8645034202896,-0.185253292863833,-0.345084314915713,-0.191224094228829,0.0913027821480216,-2.26828748032426,-0.0319447466702983
1,50,0.242384291864881,-2.22063008406013,-0.566357985502654,-9.63358055794141,-0.190372076440047,0.173097096266899,0.601401062555234,0.0177845722429131,-0.0373646179760918,-0.037063530246512
1,51,0.216584984224899,-3.34661961284945,-0.612587964841467,-10.1622392843004,-0.32790080979442,0.147297788626917,-0.524588466234086,-0.0284454070959005,-0.5660233443351,-0.174592263600885
1,52,0.353946198647194,-2.52422360129806,-0.640541496496891,-8.14564967388089,-0.193438624419743,0.284659003049211,0.297807545317306,-0.0563989387513242,1.45056626608443,-0.0401300782262077
1,53,0.0184367521815471,-2.42957921278874,-0.483770266904674,-10.2696231501279,-0.117323983416675,-0.0508504434164351,0.392451933826625,0.100372290840893,-0.673407210162553,0.0359845627768599
1,54,-0.0157087182151382,-3.68670050418757,-0.577743804858534,-8.13295644287055,-0.410067768329239,-0.0849959138131203,-0.864669357572207,0.00639875288703262,1.46325949709476,-0.256759222135704
1,55,0.0264990960216818,-3.07338165146057,-0.572387757208153,-8.65278269870081,-0.00379441043252042,-0.0427880995763003,-0.251350504845204,0.0117548005374142,0.943433241264509,0.149514135761015
1,56,0.00443944260512441,-3.41626650428853,-0.690479594215595,-8.96111970095561,-0.0867934941890388,-0.0648477529928577,-0.594235357673161,-0.106337036470028,0.635096239009709,0.0665150520044964
1,57,0.151310451925473,-3.33701824996755,-0.535252600142787,-8.48716531148856,-0.194111311706022,0.0820232563274911,-0.514987103352177,0.0488899576027804,1.10905062847676,-0.0408027655124872
1,58,-0.233029840608189,-3.28841290337834,-0.559125125451915,-10.8907330202557,0.0986590225969283,-0.302317036206171,-0.466381756762974,0.0250174322936522,-1.29451708029034,0.251967568790464
1,59,0.0982456570487763,-2.47618317068606,-0.521881951252455,-9.10076802613876,-0.513469450764555,0.0289584614507942,0.345847975929311,0.062260606493112,0.495447913826558,-0.36016090457102
1,60,-0.0980679615235218,-2.42228942094814,-0.62225720195488,-7.74092923565368,-0.333523700954861,-0.167355157121504,0.399741725667227,-0.0381146442093127,1.85528670431164,-0.180215154761326
1,61,0.0255953954066589,-2.56446762611643,-0.615172103828004,-11.8561191530099,0.0996101503516026,-0.0436918001913232,0.257563520498943,-0.0310295460824375,-2.25990321304463,0.252918696545138
1,62,-0.0566834441463168,-3.03632646605544,-0.574375296831178,-11.7785253825834,-0.336031367550229,-0.125970639744299,-0.214295319440075,0.00976726091438851,-2.18230944261808,-0.182722821356693
1,63,0.00735735188580176,-2.77286831335909,-0.707720350427589,-10.1501391946856,0.0947817461711957,-0.0619298437121804,0.0491628332562781,-0.123577792682022,-0.553923254720264,0.248090292364731
1,64,0.206103553148448,-2.5858726743748,-0.596858646629425,-8.88890435797224,-0.278706024436093,0.136816357550465,0.236158472240564,-0.012716088883858,0.707311581993073,-0.125397478242558
1,65,0.0483132544763578,-2.82655826059324,-0.618900825021154,-8.9648919817231,-0.266033007457839,-0.0209739411216243,-0.00452711397787331,-0.0347582672755865,0.631323958242218,-0.112724461264304
1,66,0.228416000241393,-2.1418659107834,-0.578921109320417,-8.49286803800966,-0.512400981836819,0.159128804643411,0.680165235831966,0.00522144842514993,1.10334790195566,-0.359092435643284
1,67,-0.0140185360456231,-3.1128579458387,-0.441748557589391,-7.44509969722888,-0.017058862253565,-0.0833057316436052,-0.290826799223335,0.142394000156176,2.15111624273643,0.13624968393997
1,68,-0.072466505240549,-3.15274469029668,-0.677645208634766,-7.12162356288339,-0.183235213602889,-0.141753700838531,-0.330713543681308,-0.0935026508891991,2.47459237708193,-0.0299266674093539
1,69,-0.211495665837904,-1.78148617962752,-0.625514234275271,-8.74952106303686,-0.399394770926102,-0.280782861435886,1.04054496698784,-0.0413716765297036,0.84669487692846,-0.246086224732566
1,70,-0.210830467664583,-2.25740479867359,-0.600401793124748,-8.76624227420493,-0.129581709081556,-0.280117663262565,0.564626347941782,-0.0162592353791806,0.829973665760388,0.0237268371119794
1,71,0.220831184800721,-2.98646091041774,-0.563851703538523,-10.8940973819175,-0.378574165832009,0.151543989202739,-0.164429763802373,0.0202908542070438,-1.29788144195223,-0.225265619638474
1,72,-0.0454302920493999,-1.87391265635785,-0.502564462238267,-9.12987326175558,-0.115524227388822,-0.114717487647382,0.94811849025752,0.0815780955072999,0.466342678209735,0.0377843188047128
1,73,0.047354111205756,-2.68621577331446,-0.61970068026137,-8.42743213139715,-0.288396749659904,-0.0219330843922261,0.135815373300904,-0.0355581225158035,1.16878380856816,-0.135088203466369
1,74,0.0690644123744761,-2.43797888690401,-0.507453948656436,-11.1507743059507,-0.064414261296134,-0.00022278322350601,0.384052259711361,0.0766886090891306,-1.55455836598535,0.0888942848974012
1,75,0.00716480084875329,-3.22070465386719,-0.584057545866478,-10.3801776830618,-0.54266057121389,-0.0621223947492288,-0.398673507251825,8.50118790893806e-5,-0.78396174309645,-0.389352025020354
1,76,0.139957500103363,-3.07578878335357,-0.57199688518996,-10.1884379777416,-0.228670263911533,0.0706703045053804,-0.2537576367382,0.0121456725556073,-0.592222037776279,-0.075361717717998
1,77,0.100257255803218,-2.84804932033321,-0.625562500279182,-9.53438721863596,-0.180466392639802,0.0309700602052355,-0.0260181737178455,-0.0414199425336149,0.0618287213293556,-0.0271578464462668
1,78,0.0990509792064947,-2.80130838513016,-0.6085863309334,-7.19573362014294,0.0076366929138108,0.0297637836085126,0.0207227614852048,-0.0244437731878326,2.40048231982237,0.160945239107346
1,79,-0.0289889340220379,-2.86594886373015,-0.584018640172359,-9.92752883263742,-0.245425992617978,-0.0982761296200201,-0.0439177171147782,0.000123917573207843,-0.331312892672106,-0.0921174464244426
1,80,0.115492304383499,-2.83056523264608,-0.549383770404927,-6.68033051553577,-0.174511806661059,0.0462051087855164,-0.00853408603071371,0.0347587873406403,2.91588542442955,-0.0212032604675235
1,81,0.259388462011213,-2.60769745104998,-0.529499798235678,-8.95749631151858,-0.282380894327456,0.19010126641323,0.214333695565385,0.0546427595098887,0.638719628446733,-0.129072348133921
1,82,-0.046964342609571,-2.72651147983132,-0.550220784238604,-8.92733918598884,-0.455953973683931,-0.116251538207553,0.0955196667840443,0.0339217735069635,0.668876753976479,-0.302645427490396
1,83,0.239500824105146,-2.51375944109433,-0.618712894593909,-10.9675419212189,-0.17066471687994,0.170213628507164,0.308271705521041,-0.0345703368483423,-1.37132598125356,-0.0173561706864044
1,84,0.15484251230523,-2.40484819662302,-0.640243349874968,-8.07992735195484,0.0667057805124318,0.0855553167072481,0.417182949992347,-0.0561007921294008,1.51628858801048,0.220014326705967
1,85,0.0853625493378754,-2.52493166467509,-0.635555563896297,-11.2757057121768,0.0413640054411364,0.0160753537398933,0.297099481940277,-0.0514130061507296,-1.67948977221147,0.194672551634672
1,86,0.236940181659556,-2.54048623272246,-0.656603806280362,-7.6727342053679,-0.150209384487257,0.167652986061574,0.281544913892908,-0.072461248534795,1.92348173459741,0.00309916170627791
1,87,0.216218268994714,-2.3752016446323,-0.55634587289563,-7.15653438132741,0.0807089054831076,0.146931073396732,0.44682950198307,0.0277966848499375,2.43968155863791,0.234017451676643
1,88,-0.0270911299189078,-3.28891859239671,-0.631981086700638,-11.0518641434101,-0.695200942640782,-0.09637832551689,-0.466887445781346,-0.0478385289550713,-1.45564820344476,-0.541892396447247
1,89,0.231315347937419,-2.30218362289122,-0.638015610647427,-10.4544426630301,-0.299027522096543,0.162028152339437,0.519847523724149,-0.0538730529018603,-0.858226723064748,-0.145718975903007
1,90,0.188442604071679,-3.15267568702304,-0.632819060689071,-10.8946406455353,-0.447404907130852,0.119155408473697,-0.330644540407667,-0.0486765029435039,-1.29842470557002,-0.294096360937317
1,91,-0.175875844988684,-3.36611172729302,-0.689081609434586,-9.05671896897706,-0.00168097806862372,-0.245163040586666,-0.544080580677649,-0.104939051689019,0.539496970988251,0.151627568124911
1,92,0.312229358597497,-2.38183035882055,-0.560093808436992,-9.37219383431491,-0.0861395321983164,0.242942162999515,0.440200787794814,0.0240487493085755,0.224022105650402,0.0671690139952188
1,93,0.275730017133274,-2.91161953279394,-0.515107472303198,-12.4493682540513,0.0523887273301837,0.206442821535292,-0.0895883861785753,0.0690350854423686,-2.853152314086,0.205697273523719
1,94,0.0150255028109269,-2.45521603376472,-0.631995379956512,-9.52662979810012,0.103413545875321,-0.0542616927870553,0.366815112850648,-0.0478528222109448,0.069586141865198,0.256722092068856
1,95,0.216122866761422,-2.62454241990152,-0.531856141549159,-9.24621064135913,-0.241296671786426,0.146835671163439,0.197488726713847,0.0522864161964081,0.350005298606186,-0.0879881255928907
1,96,0.332639186298899,-1.89176142483238,-0.624649641274817,-9.67755230980626,0.149329186941794,0.263351990700917,0.930269721782989,-0.0405070835292497,-0.0813363698409439,0.302637733135329
1,97,0.0850966509440571,-1.81884932984583,-0.613838250265255,-11.2450931065466,0.0758282267228831,0.015809455346075,1.00318181676954,-0.0296956925196882,-1.64887716658128,0.229136772916418
1,98,0.0664184378411594,-1.96538265899074,-0.545283675177473,-10.2852522185259,0.314128121052488,-0.00286875775682273,0.856648487624625,0.0388588825680936,-0.689036278560547,0.467436667246023
1,99,0.0397290079087588,-2.36452152507566,-0.527952445621669,-11.4780987848815,-0.34391132120563,-0.0295581876892234,0.457509621539705,0.0561901121238977,-1.88188284491621,-0.190602775012095
1,100,-0.21679647624137,-2.41039074227118,-0.522668663727207,-8.92402245608789,-0.139480976155902,-0.286083671839352,0.411640404344186,0.0614738940183603,0.672193483877427,0.013827570037633
1,101,0.11475298055222,-2.51825428385874,-1.37646714506055,-9.96045327900874,-0.0183892019617019,0.0454657849542381,0.303776862756633,0.0067415744848609,-0.364237339043422,0.134919344231833
1,102,-0.0875243363494753,-3.2967618692711,-1.24708416399333,-9.85223962966233,0.0408419219309108,-0.156811531947457,-0.474730722655727,0.136124555552078,-0.256023689697013,0.194150468124446
1,103,0.132126416796418,-2.84183045678571,-1.46635413625575,-10.4603766462593,-0.265286382113706,0.0628392211984363,-0.0197993101703449,-0.0831454167103327,-0.864160706294026,-0.111977835920171
1,104,0.204052196118915,-2.90026839771183,-1.31586815562665,-10.5991604399433,0.0480871225868881,0.134765000520933,-0.0782372510964651,0.0673405639187665,-1.00294449997803,0.201395668780423
1,105,0.239482055476848,-3.45054932698149,-1.33300175264587,-9.90504783252269,0.0237726829636713,0.170194859878866,-0.628518180366118,0.0502069668995462,-0.308831892557379,0.177081229157207
1,106,0.16146047987109,-2.72267323566138,-1.32453648793262,-11.8847944226809,-0.0651092580034189,0.0921732842731075,0.0993579109539851,0.0586722316127963,-2.28857848271557,0.0881992881901163
1,107,-0.0697208957664804,-3.52815270259205,-1.38419072720431,-11.6079283232326,-0.102439800384826,-0.139008091364463,-0.706121555976677,-0.000982007658895112,-2.01171238326731,0.0508687458087088
1,108,0.0620908880363354,-2.59574384598865,-1.49037898653883,-8.35934549122732,0.131651137728395,-0.00719630756164676,0.226287300626722,-0.107170266993412,1.23687044873799,0.284959683921931
1,109,0.456660039609242,-2.7398822179702,-1.42284424760393,-8.63803407691686,-0.465134950460844,0.38737284401126,0.0821489286451675,-0.039635528058515,0.958181863048459,-0.311826404267308
1,110,0.0446465974077963,-2.58178585221425,-1.4468935156908,-8.30618185925548,-0.266152633990462,-0.0246405981901858,0.240245294401119,-0.0636847961453866,1.29003408070983,-0.112844087796927
1,111,0.0461701232207514,-2.33889296753346,-1.3680591459389,-7.34930572272925,-0.342400840652477,-0.0231170723772307,0.483138179081908,0.0151495736065155,2.24691021723607,-0.189092294458941
1,112,0.253249113912892,-3.19126700792039,-1.50465171016414,-10.0691203815962,-0.0339757964394079,0.18396191831491,-0.369235861305021,-0.121442990618732,-0.472904441630918,0.119332749754127
1,113,0.40550683199039,-2.7279768741887,-1.50265407148406,-7.48075470525083,-0.294524217890961,0.336219636392408,0.0940542724266695,-0.119445351938645,2.11546123471448,-0.141215671697425
1,114,0.116891827992804,-3.03188812700988,-1.42513167525216,-10.886238287158,0.0917843903410487,0.0476046323948222,-0.209856980394511,-0.0419229557067513,-1.29002234719265,0.245092936534584
1,115,0.151416264645404,-3.82002211796122,-1.36315416154825,-8.56137588836782,-0.269475533484292,0.0821290690474218,-0.997990971345851,0.0200545579971656,1.0348400515975,-0.116166987290756
1,116,0.128741863549504,-2.70228471106381,-1.37399791924067,-8.7491581925114,-0.466311023991995,0.0594546679515215,0.119746435551558,0.00921080030474286,0.847057747453917,-0.31300247779846
1,117,0.128186216647913,-2.7856903011842,-1.47847363935081,-6.91032582596491,0.0922882454894992,0.0588990210499314,0.0363408454311656,-0.0952649198053994,2.68589011400041,0.245596791683034
1,118,-0.158773703822471,-2.62599458913664,-1.29901692199246,-10.0670535020731,-0.0233681585557801,-0.228060899420453,0.196036557478728,0.0841917975529509,-0.47083756210783,0.129940387637755
1,119,-0.224931103964996,-2.21630920933129,-1.43263295513719,-7.70635142028769,0.00327593906155443,-0.294218299562978,0.605721937284075,-0.0494242355917798,1.88986451967762,0.15658448525509
1,120,0.14006892388215,-3.46128063338954,-1.34111524945912,-9.25240320489441,0.0421272108829714,0.070781728284168,-0.639249486774168,0.0420934700862901,0.343812735070907,0.195435757076507
1,121,0.290922449340878,-3.12743295485671,-1.47766113690227,-11.1879844908308,-0.149987565016447,0.221635253742896,-0.305401808241346,-0.0944524173568537,-1.59176855086549,0.00332098117708829
1,122,0.0507249757460145,-2.90666929681869,-1.26943201984357,-10.7005700450325,-0.132869821488855,-0.0185622198519676,-0.0846381502033262,0.113776699701841,-1.10435410506715,0.0204387247046803
1,123,-0.00524740210969434,-2.302707492466,-1.3930895171052,-11.9484093113254,0.150766745905158,-0.0745345977076765,0.51932365414937,-0.00988079755978855,-2.35219337136013,0.304075292098693
1,124,0.520102795604998,-2.31314972049725,-1.40219318531226,-8.17390667387432,-0.595508367176825,0.450815600007016,0.508881426118123,-0.0189844657668476,1.422309266091,-0.44219982098329
1,125,0.23243373001914,-3.69774029550007,-1.5377093142063,-9.30895647135661,-0.149748373394666,0.163146534421158,-0.8757091488847,-0.154500594660886,0.287259468608706,0.00356017279886967
1,126,0.0815292979624867,-2.73009030433165,-1.30301741137879,-9.01304809485691,-0.431889022821807,0.0122421023645046,0.0919408422837145,0.0801913081666179,0.583167845108401,-0.278580476628272
1,127,0.135053104500533,-2.47529551876071,-1.46691627939165,-9.1464207513339,-0.307216702172455,0.0657659089025513,0.346735627854654,-0.0837075598462398,0.449795188631414,-0.15390815597892
1,128,0.242758728530461,-3.11726527000635,-1.4511859254149,-8.53890304062669,0.143170796434693,0.173471532932479,-0.295234123390979,-0.067977205869485,1.05731289933863,0.296479342628228
1,129,0.0979011561021875,-3.24024120270625,-1.37614791656115,-11.2946622598285,-0.375387186620585,0.0286139605042054,-0.418210056090884,0.00706080298425826,-1.69844631986318,-0.22207864042705
1,130,0.113231329160305,-3.14523894753679,-1.37092551011119,-10.4897432982629,0.043858297477374,0.0439441335623224,-0.323207800921417,0.0122832094342253,-0.893527358297598,0.197166843670909
1,131,0.039311667590488,-2.64099215862996,-1.37274564605145,-10.6862336339695,0.191104607222055,-0.0299755280074941,0.181038987985408,0.0104630734939613,-1.09001769400414,0.34441315341559
1,132,0.182675395591227,-2.88576556215182,-1.24988124875499,-9.28905589499114,-0.00171690591558615,0.113388199993245,-0.0637344155364525,0.133327470790427,0.307160044974172,0.151591640277949
1,133,-0.106846140225667,-2.33261791013088,-1.34790828074539,-8.62990463042789,0.101419723748127,-0.176133335823649,0.489413236484483,0.0353004388000211,0.966311309537428,0.254728269941663
1,134,-0.0221398351269841,-2.88503841828779,-1.4233084955662,-8.22800649712402,0.0629541801688188,-0.0914270307249663,-0.0630072716724266,-0.0400997760207853,1.3682094428413,0.216262726362354
1,135,0.113711433326681,-3.20496985761489,-1.41586877420679,-7.25895067438181,-0.285088241505906,0.0444242377286992,-0.382938710999517,-0.0326600546613764,2.3372652655835,-0.131779695312371
1,136,-0.00151706967065202,-2.44297959068317,-1.48639458486934,-8.32918303488241,-0.118247425111331,-0.0708042652686341,0.379051555932203,-0.10318586532393,1.2670329050829,0.035061121082204
1,137,0.0476726305698971,-2.74839059983658,-1.41478751043019,-9.58141082460093,-0.29650822135296,-0.021614565028085,0.0736405467787926,-0.0315787908847747,0.014805115364382,-0.143199675159425
1,138,0.252655264073715,-2.30085941054012,-1.3098573689619,-7.83580247314394,-0.394676375498022,0.183368068475733,0.521171736075253,0.0733513505835115,1.76041346682138,-0.241367829304487
1,139,-0.0531135879722573,-2.36139520326305,-1.41542988310105,-8.21855925611962,-0.109129091156642,-0.122400783570239,0.460635943352316,-0.0322211635556375,1.37765668384569,0.0441794550368932
1,140,-0.203486284695242,-3.16711626700566,-1.40072179437949,-9.46958972554583,-0.127570249869899,-0.272773480293224,-0.345085120390293,-0.017513074834075,0.12662621441949,0.0257382963236361
1,141,0.0717390183677855,-2.41771674112023,-1.34223262379841,-9.52557940245888,-0.0811900332412949,0.00245182276980339,0.404314405495133,0.0409760957470033,0.0706365375064362,0.0721185129522403
1,142,0.272695674001882,-3.1853891515794,-1.40100134935737,-9.32015198783826,-0.173641921336283,0.203408478403899,-0.363358004964031,-0.0177926298119544,0.276063952127057,-0.0203333751427477
1,143,-0.135139913373368,-3.82112614294352,-1.38328020469604,-9.18253176382399,-0.369862562511663,-0.20442710897135,-0.999094996328148,-7.14851506304903e-5,0.413684176141329,-0.216554016318127
1,144,0.0338193011123312,-2.79412889469909,-1.35115483825166,-7.66825829153198,-0.107958381837355,-0.035467894485651,0.0279022519162782,0.0320538812937479,1.92795764843333,0.0453501643561802
1,145,0.135780548751754,-3.7672730112066,-1.48980596583724,-12.8254725539139,-0.018301754871932,0.0664933531537718,-0.945241864591231,-0.106597246291828,-3.22925661394856,0.135006791321603
1,146,-0.0852354691516789,-2.69250669514187,-1.43756087821473,-9.91569833751218,0.0325210650187599,-0.154522664749661,0.129524451473494,-0.0543521586693207,-0.319482397546869,0.185829611212295
1,147,0.0114030470999618,-2.78893945867625,-1.2743199864242,-9.35685187460055,0.13869584032055,-0.0578841484980203,0.0330916879391219,0.108888733121212,0.239364065364766,0.292004386514085
1,148,0.112385286645679,-2.27799348618072,-1.46348122140937,-8.56127963108611,-0.0722941830501528,0.0430980910476964,0.54403766043465,-0.0802725018639554,1.03493630887921,0.0810143631433824
