rep,id,phiS,deltaS,phiL,deltaL,deltaA,GROUP
3,190,1.18732718594265,0.0816740207814456,0.262498325572433,5.23505718986881e-6,0.907070956398579,1
1,191,0.976164195661869,0.0258325854069231,0.259226685273603,4.39256767348903e-5,0.783094219111989,1
2,191,1.16854767882446,0.0269961485043571,0.252093015517066,9.50516127114448e-6,0.855544149319021,1
3,191,1.12380872901719,0.0269965752807054,0.265296384372603,1.12035046695711e-5,0.885502673707853,1
1,192,1.31138377795116,0.0406031652870726,0.253333847980899,1.64301584986151e-5,0.628889752684278,1
2,192,1.1861098809978,0.0328124707199219,0.229430546547299,8.61594402924739e-6,0.632455669279201,1
3,192,1.00339388574662,0.0368182561330133,0.265439806604519,6.40594566449258e-5,0.562970994408662,1
1,193,1.01948213636812,0.044864179498427,0.263109762947893,2.03495469993819e-5,0.938343806249646,1
2,193,1.25361028842863,0.0495903770187013,0.285791155853328,8.98351179742509e-6,1.00900002657577,1
3,193,1.09369375296818,0.0329520488931115,0.214829977766542,8.67483741942954e-6,1.00658384601633,1
1,194,1.29908590715181,0.0454877930620338,0.26521514008333,5.99548912702474e-5,0.90160683196834,1
2,194,1.06348534642367,0.0463994675512377,0.256608294564482,3.66560074304252e-5,0.760471508247964,1
3,194,0.905860632000384,0.0462755552010505,0.237206985628216,1.730596039686e-5,0.684670442351078,1
1,195,0.963541287446481,0.0665043839623726,0.267255319467174,0.000108810503772811,0.957156953383433,1
2,195,1.33521810774676,0.0655994400062971,0.272760571986503,3.01942110234399e-6,1.11008333230418,1
3,195,1.0237739331281,0.0586042581274754,0.240927714691104,0.000199750840718439,0.97736945731354,1
1,196,0.976418863043904,0.0668126521537396,0.233945866024052,0.000356146848168715,1.05385553827239,1
2,196,0.964331552592225,0.0608178255508838,0.241215437665004,0.000409382397548534,1.0358966496188,1
3,196,0.985585876499691,0.0704865942779448,0.264455919609709,1.51331115904812e-5,1.09693369694689,1
1,197,1.07616605225832,0.0149508640393191,0.258033367151646,1.14059086031181e-5,0.709663110736135,1
2,197,1.12485184056209,0.0149035852748541,0.245823612780249,1.78343232777351e-6,0.731651981100541,1
3,197,1.17148418497222,0.0168448116874852,0.242678930018644,4.92724503350431e-5,0.70410139186426,1
1,198,1.05833392235701,0.0313511708763603,0.25170037389538,3.90360273363362e-5,0.667545174550619,1
2,198,1.23516531445084,0.0338761307243039,0.274481706241327,6.6946534761762e-5,0.734902427509862,1
3,198,1.03595831748712,0.0244270300497038,0.257043800561446,3.36065723583424e-5,0.726261221531427,1
1,199,1.15084534430635,0.0870255103202783,0.228175550349057,0.000115174290957384,1.13708859201947,1
2,199,1.05075340617623,0.0881185133498345,0.231272713507771,0.000161103050119346,1.0584587831898,1
3,199,1.07566681551363,0.0953056543499201,0.23018774580385,0.000763094267783259,1.03302908592764,1
1,200,1.04591206761083,0.0454155587801535,0.247874983922749,0.000147454138342847,0.971285955220801,1
2,200,1.02643365183867,0.0443429733294534,0.258427706287531,0.000987169915705608,0.971384640964266,1
3,200,0.989986468196393,0.0386157247009247,0.246805767218258,9.09829520925868e-5,1.03261420736779,1
