rep,id,eta_phiS,eta_deltaS,eta_phiL,eta_deltaL,eta_deltaA,GROUP
1,185,-0.259484391495555,-0.383844904375977,-0.183561815727353,-1.49614197677228,0.0330900993756077,1
2,185,0.134765457477163,-0.54260335757349,-0.0533671247082406,1.52438715256344,0.37959722993951,1
3,185,-0.252356936865858,-0.580873447296133,-0.0294470452078713,-0.229867917186213,0.151458205938825,1
1,186,-0.126569440539268,-1.07617327140447,0.023144447603194,3.41168766016687,-0.0872390103662852,1
2,186,0.231489293004418,-0.833762586889066,0.00881896673470767,0.132838632816628,0.102701215651025,1
3,186,0.0441484599435405,-0.944284466341551,-0.13330737393528,2.09087231749341,0.000576336447471726,1
1,187,0.0189949867123901,0.774362858033863,0.00282826815946191,-1.3007199572459,-0.177840982449025,1
2,187,0.0881543251522446,0.747188923899176,-0.0228875819038394,-0.827741514326045,-0.130743816568508,1
3,187,0.148369728936048,0.735043206209628,-0.0930918160536497,0.055911939950605,-0.154459397089746,1
1,188,-0.263752795367808,0.121991747612736,-0.013446641521518,0.133463544283501,-0.0917356401888339,1
2,188,-0.231106157947812,0.0700940422405948,0.0285881511977007,2.00418329201526,-0.0720545311089895,1
3,188,-0.0209000551033628,0.0889672267809288,0.0973786200627236,1.94196657003539,0.0545398064768709,1
1,189,-0.327263958300362,-0.536882503133602,-0.0109072013212809,-0.915256547718174,0.128532953350174,1
2,189,-0.0830511033566581,-0.293950330542064,-0.0556610523178897,-2.173714014584,0.166667491670772,1
3,189,-0.36304846005519,-0.598661845373126,0.0275017708128025,-0.234925126363473,0.0983372131933127,1
1,190,-0.0458920627425872,0.0803468273200732,-0.0291949794972179,-1.3621298249529,0.0792569521645043,1
2,190,-0.155552738808853,0.192818275811767,-0.050343212730962,3.45459828478238,-0.10911743274726,1
3,190,0.102417523111264,0.317011835840604,0.0456981438029271,-2.56391684921487,0.0557739462385457,1
1,191,-0.0934116690565425,-0.834087437084766,0.0331563521866127,-0.436795577444811,-0.091193713114903,1
2,191,0.0864744820104835,-0.790029924524405,0.00525156916536369,-1.96745967522254,-0.00270903433669749,1
3,191,0.0474363714794398,-0.790014115862853,0.0563010731655653,-1.8030679717202,0.0317087438626504,1
1,192,0.201795703149376,-0.381878106062239,0.0101616166770277,-1.42017603909338,-0.310490765402298,1
2,192,0.101391749082072,-0.594915484360562,-0.0889462051611811,-2.06568017430717,-0.304836602739337,1
3,192,-0.0658990560838961,-0.479730319633115,0.0568415384206034,-0.0594829558251014,-0.421218625676519,1
1,193,-0.0499924066729065,-0.282084440016968,0.0480247352866728,-1.20623596683076,0.0896696802444692,1
2,193,0.156740423534452,-0.181927329178328,0.130714760350446,-2.02390374337673,0.162268313903732,1
3,193,0.0202735359116836,-0.590670691466441,-0.154699645243035,-2.05886803361779,0.159870813358454,1
1,194,0.192373673200007,-0.268280126755453,0.0559947865491067,-0.12570215069189,0.0497318075128914,1
2,194,-0.00773561866787587,-0.248436148389244,0.0230042171034426,-0.61771728958091,-0.120508086290785,1
3,194,-0.168157008183997,-0.251110276117473,-0.055613442374903,-1.36824364422221,-0.225509116351849,1
1,195,-0.106427136116574,0.111543737368336,0.0636578947312339,0.470313253792512,0.109520650842222,1
2,195,0.219807459499061,0.0978430270574651,0.0840478252457279,-3.11422949295223,0.257743632847765,1
3,195,-0.0457914617831956,-0.0149167741323354,-0.0400496099778408,1.07777617549183,0.130418002647327,1
1,196,-0.0931508172762885,0.11616833374035,-0.0694568126202167,1.6560485226564,0.205763926456432,1
2,196,-0.105607304877092,0.0221587970381925,-0.0388560930455842,1.79535505857486,0.188575925999346,1
3,196,-0.0838062117536885,0.169698407284364,0.0531280224332015,-1.5024094543385,0.245827285319919,1
1,197,0.00411757789509273,-1.38095503892797,0.0285423471676237,-1.78516309834967,-0.18965636728109,1
2,197,0.0483641341074091,-1.38412232588687,-0.0199323019055212,-3.6407548363988,-0.159141767537655,1
3,197,0.0889842834662968,-1.26168143470489,-0.0328072653939223,-0.321929509879994,-0.197524364466348,1
1,198,-0.0125912953637832,-0.640472517457037,0.00369282818369684,-0.554809620434708,-0.250839667574807,1
2,198,0.141917623378728,-0.563013474408735,0.0903380553624622,-0.0154003058008163,-0.154708994075313,1
3,198,-0.0339602866558981,-0.890033824290693,0.0246999411370996,-0.704572964255088,-0.1665369734077,1
1,199,0.0712095587422433,0.380477165378787,-0.0944312690763261,0.527151936584268,0.281779675269958,1
2,199,-0.0197797590382594,0.392958518678742,-0.0809489672933703,0.862749605085715,0.21012241814278,1
3,199,0.00365356718020226,0.471365008641597,-0.0856512973901421,2.418086954518,0.185803892689375,1
1,200,-0.0243978988705559,-0.269869381620543,-0.0116220374570825,0.774222582944082,0.124174187740406,1
2,200,-0.0431968755352937,-0.293769872929036,0.0300694291987672,2.67554756032153,0.124275785760928,1
3,200,-0.0793512000333905,-0.432064563179298,-0.015944899695304,0.291377531325717,0.185402198392225,1
