rep,id,phiS,deltaS,phiL,deltaL,deltaA,GROUP
1,98,1.02497363063795,0.154416712663447,0.541731985477336,0.000512899439180158,1.22066346828359,0
2,98,0.925695658891607,0.141163722092021,0.594925217580342,0.00178872875528739,1.35140745946531,0
3,98,0.911952674832169,0.13496483710641,0.561189210944322,0.00100425867106531,1.28505643340098,0
1,99,1.10292103800618,0.0813005514750433,0.539955079328914,0.000460103899384435,0.704957185258156,0
2,99,1.02488060469076,0.095867854469713,0.569225489810301,0.00108602144606334,0.673785042920301,0
3,99,1.16323308813395,0.0700063453590622,0.558153615610093,0.000336388394427223,0.800372366048842,0
1,100,0.99984854670764,0.169377244569742,0.677414207783345,0.00130929271501444,0.81842572578183,0
2,100,1.02294285182493,0.140448616165719,0.638916789643925,0.00039696292390035,0.83945662158715,0
3,100,0.995594123083749,0.119273842241625,0.670590817707763,0.00138678820504875,0.870563271016255,0
1,101,0.994487186949322,0.077824332498301,0.283766081069682,0.00290098744432729,1.01637461278524,1
2,101,1.09471473105205,0.0851996745687143,0.322656914867192,0.0039248341455943,1.05005183908459,1
3,101,1.35926797003587,0.0862249673040856,0.28624065411666,0.00306101833611832,1.13211013441342,1
1,102,1.22427799994231,0.03691088505866,0.315036038043222,0.00502816846871577,1.1487581233694,1
2,102,1.03354092066487,0.0415570435517965,0.269677145202793,0.00207228398265569,1.0102738437715,1
3,102,1.06984541972832,0.0400322683583765,0.262502676427251,0.00286826800886428,0.986151613120863,1
1,103,1.01821468004375,0.0587054212557379,0.333166153817099,0.00267614748578266,0.818407279950764,1
2,103,0.962931283488727,0.0646345778963485,0.32323798383248,0.00280410285720127,0.716444338752334,1
3,103,0.844708589517897,0.0539907146822513,0.326555519790222,0.00588577780243912,0.690673374490615,1
1,104,1.03276976618086,0.0554474148008715,0.299795003906668,0.0032399586463607,0.965709132590962,1
2,104,1.27033510026807,0.0517866345609154,0.325090081660154,0.00623574515784092,1.12174493648324,1
3,104,1.07287646794618,0.0725277268895607,0.288256411821307,0.00421173343649172,0.867101958174896,1
1,105,1.30703299040074,0.0333254630169915,0.352831849558144,0.00322388497418581,1.05533617139051,1
2,105,1.31640253691864,0.0295529752495053,0.25898200746623,0.00362274697021078,1.01872171447483,1
3,105,1.04194453097481,0.0343033763463471,0.249143580648896,0.00342478172129486,0.788374126193295,1
1,106,1.06937359427297,0.0742945439443311,0.329909545098648,0.0039251573404851,0.875249887196086,1
2,106,1.02916806828745,0.0745183792731251,0.288842095406434,0.00491978959715306,0.813973730715102,1
3,106,0.975430522993803,0.0557409531509409,0.30243655234721,0.00503080553402217,0.957267365074633,1
1,107,1.02621163455024,0.0323835067532133,0.282517638031585,0.00374490746529618,0.9321487914026,1
2,107,0.808684810839629,0.0335249736568805,0.35821770109102,0.00263496070649406,0.866591611964247,1
3,107,1.01811613519991,0.0338145356240114,0.306811210223273,0.00594646328549924,0.895102369968631,1
1,108,0.912074635006127,0.0729437831691019,0.281332649468145,0.00409450533285035,1.07436971945734,1
2,108,0.9165860361932,0.0696182606068883,0.277140118116161,0.0046475859250379,1.06981489087485,1
3,108,0.900091221988271,0.0611076920262493,0.268174305928358,0.00659863524181477,1.13184844049923,1
1,109,1.28879408063869,0.0818623798406591,0.265681514060191,0.00185814909667954,0.498407718943681,1
2,109,1.28920130626508,0.0884815494194072,0.300751614667263,0.00358451482413533,0.489800483377462,1
3,109,1.13641667432893,0.075384286906846,0.25808080794683,0.00189097326873482,0.488630495319511,1
1,110,0.907056372068138,0.061978549423454,0.253132556058697,0.00486902709735476,0.813865469804353,1
2,110,1.24172467522362,0.0722045880742656,0.303355088654082,0.00272829647043119,0.950167834286618,1
3,110,0.820896453866438,0.0708392006876432,0.292518661627687,0.00252643781764479,0.796094311231747,1
1,111,1.14283555344514,0.10370644951114,0.281494219509657,0.00252140068237432,0.720430142468054,1
2,111,0.92554914371837,0.102473670802775,0.276420489890189,0.00697075477147576,0.62215810603305,1
3,111,1.13660131480218,0.109141231661633,0.291883974016223,0.00387179468157422,0.691813539977706,1
1,112,1.00553230949777,0.0334965885253711,0.317669875817663,0.0043546315321546,0.986050564990114,1
2,112,0.90792425175837,0.0330051180823448,0.275109610987181,0.0022320008505407,0.889082307154094,1
3,112,1.08864542990323,0.0333149629178293,0.330529900419971,0.00336806500331893,1.03541003857827,1
1,113,1.30054168943156,0.0522517505312352,0.262605403012128,0.00421532091195807,0.794562115408549,1
2,113,1.07411254404742,0.0552814520973665,0.271803217066746,0.00509645527007799,0.730318332475692,1
3,113,1.17521398203451,0.0585616749791892,0.29078292836173,0.00749432969042688,0.708746804663342,1
1,114,0.879744715610176,0.0454028402046257,0.301819956226041,0.00160888999438823,0.988943319891322,1
2,114,0.930969786458531,0.052011416144121,0.299130575586323,0.00286386003494811,0.955584168604469,1
3,114,1.04403331771852,0.0505948264707924,0.308507403659291,0.00332675718099006,0.984950353163083,1
1,115,1.0713150627306,0.0198829443457591,0.312597424927192,0.00432521668416154,0.747554937907104,1
2,115,1.0223564994621,0.0199243644216074,0.286828530149961,0.00553097433118167,0.716306806667957,1
3,115,1.24300658033623,0.0209991940895948,0.274334458329173,0.00216196275955649,0.79928208971259,1
1,116,1.21955259850922,0.0747090063238149,0.26685538184708,0.00205376861947082,0.607824841672195,1
2,116,1.13476664530293,0.0610307596871148,0.289808254073649,0.00199186716384513,0.68180606444476,1
3,116,1.25926267438486,0.0695279090328778,0.339789616818842,0.00657251370437016,0.679035647363843,1
1,117,0.94550294735605,0.0755047161670224,0.275426191850417,0.00304661414412518,0.993482431222246,1
2,117,1.06445519252827,0.0826003075720116,0.28122647406208,0.00284331600085367,1.00933509460045,1
3,117,1.09057770718396,0.0776361927046524,0.288172448421356,0.00305225047148861,1.10020615194322,1
1,118,0.972976170485142,0.0958534909627147,0.347715503749461,0.00377838853199794,1.01215409030012,1
2,118,1.1498679252201,0.0536307417157643,0.262567322184277,0.00365749879337786,1.30382861438733,1
3,118,1.06320453366053,0.113912156519889,0.390590518309025,0.00179665911248621,1.12209689732205,1
1,119,1.06543765696228,0.12526140458134,0.325962064676668,0.0044753798682492,1.21451040357128,1
2,119,0.98485155841005,0.0877970376652719,0.304708447431642,0.00306602716849126,1.3663648290521,1
3,119,0.871545944089841,0.115271698809133,0.280967832977249,0.00162425368621432,1.11444834737534,1
1,120,1.09055412057325,0.0295779702347143,0.326460366059009,0.00671173268295301,1.00426019614264,1
2,120,1.09222828283073,0.0339913945853778,0.33520044203149,0.00305306762360039,1.00856294051582,1
3,120,1.0899470250624,0.0257961962012793,0.234795421543039,0.00824958144616335,0.937301150784514,1
1,121,0.996015833545086,0.0391228492066523,0.292992705173989,0.00300854776518199,0.795631279909966,1
2,121,0.909167029165298,0.039665727943649,0.350730161527737,0.00242462875190271,0.826768717135885,1
3,121,1.32321238488628,0.0427501754172602,0.31232322803981,0.00416301483591428,0.919285207578342,1
1,122,1.0471819078575,0.0252382352917184,0.337351026883842,0.00894533044744243,1.12315506075011,1
2,122,0.961033649453392,0.0323773774223193,0.266311590035682,0.00297981195162863,0.96918635167868,1
3,122,1.07681149396977,0.0337207544243681,0.334368041037123,0.00250957505056018,1.0741850116615,1
1,123,0.970383187452023,0.0989275931370908,0.263310020335222,0.00366828834403298,1.16675495347606,1
2,123,1.17318515847516,0.11799391464454,0.304249826287606,0.00401165311915486,1.22974827875348,1
3,123,1.02356249444729,0.115544015449927,0.291440285584908,0.00304950553890967,1.13789759873883,1
1,124,1.12681444476664,0.0678977024783149,0.270898563253382,0.00711747853592852,0.539299505731134,1
2,124,1.28767999844184,0.0839367787982008,0.337174722069247,0.00427666948770496,0.607441995701198,1
3,124,0.9802114376681,0.0997306986329794,0.294159332408723,0.00487624007899376,0.47048505261675,1
1,125,0.810865862376688,0.0273442784909626,0.289138741195492,0.00350677599832506,0.651694768353628,1
2,125,1.13368279008463,0.0337605697020407,0.278671076096183,0.00362633085358142,0.747485387437099,1
3,125,0.973683944586727,0.0350278115630051,0.309466440931518,0.00278563529470823,0.668411574035754,1
1,126,1.15467045208167,0.0524643966147721,0.292520773563757,0.00387982726160975,0.759219652691234,1
2,126,1.08992840794522,0.050432190833864,0.26820592455717,0.003975042981537,0.73540649667803,1
3,126,1.21114974923104,0.0601575508077004,0.252213968283781,0.00307343154614305,0.700776998713138,1
1,127,1.10580254016953,0.0771796530297748,0.283555205980231,0.00280840940433657,0.827841371593763,1
2,127,1.07231068692696,0.0733438227504519,0.248905699956276,0.00493099750337225,0.767476796508018,1
3,127,0.951749134638412,0.103441445559285,0.294702408520603,0.00381972013104957,0.668378965582996,1
1,128,1.13521735193551,0.0415967586209545,0.287086961193998,0.0047914794630502,1.14483400725844,1
2,128,1.05881307696471,0.0419029965128248,0.311218851890686,0.00501250381397497,1.16972492660682,1
3,128,0.927400965249342,0.0447066464412293,0.315982165892081,0.00502544385772593,1.0069387683575,1
1,129,1.04670751376888,0.0548782929928005,0.335382977542835,0.00271309790455055,0.588883355505638,1
2,129,1.25123445576744,0.0455593662017537,0.321610624508853,0.00502938830164562,0.678153215365746,1
3,129,1.03266898305084,0.0438482623032155,0.313161209220789,0.0052995129665368,0.627050791696375,1
1,130,1.02480014149141,0.0385198543172199,0.304174582122699,0.00311166978892325,1.01661415134216,1
2,130,0.926285178515419,0.032712957838124,0.264040876018999,0.00495754643415751,0.988292262299952,1
3,130,0.900881796190376,0.0320004134955374,0.283141371549092,0.00356228102014781,0.93458271507574,1
1,131,1.03862418637056,0.0988069265795091,0.266206228079356,0.0023807347273874,1.01754066130061,1
2,131,1.08179214965985,0.107163751785101,0.302868732545061,0.0060533881332108,0.973909884218386,1
3,131,1.06405363143214,0.0875635987096467,0.316385162510871,0.00626316195454914,1.11868205271512,1
1,132,1.03913190360749,0.0457579967188396,0.29175245338541,0.00427857782840495,0.983303693191452,1
2,132,1.19555306757589,0.0451744490090406,0.289308420094346,0.00453424699460375,1.05425434680321,1
3,132,1.14598387097963,0.0501464488970203,0.277804487171871,0.00662753918189302,0.944080871388509,1
1,133,1.05058603588289,0.0649545870637935,0.256921375704854,0.00441287104398049,1.34770275860932,1
2,133,0.82954872137967,0.0649878335398576,0.254929187938127,0.0050895314521297,1.17085021312182,1
3,133,0.98138245709005,0.103594774964197,0.267537594005058,0.00254238371760671,1.0738416398871,1
1,134,1.22894938099347,0.0592309809136864,0.300296656868399,0.00285467202455662,1.25200050047185,1
2,134,1.28830902276704,0.0678833805599562,0.35243954888288,0.00471349557276803,1.28888101623818,1
3,134,0.936069887108408,0.0680135153140027,0.290530180220825,0.00310451919280279,1.0393519036599,1
1,135,1.29015782504139,0.0294824714046011,0.342529630497771,0.00253268056660981,1.00593791981006,1
2,135,1.25687347274214,0.0277910552617297,0.244966416776101,0.00419001640579322,0.91493815791139,1
3,135,0.921996559975799,0.0392042505119581,0.298364977321131,0.00278647951905175,0.708330974243606,1
1,136,1.17853093553947,0.106351904507798,0.346074719222634,0.00443072303994153,1.04838705653902,1
2,136,0.963595892925439,0.0803030918077243,0.289311045328857,0.00446476773670076,0.971987538404038,1
3,136,1.24871953672756,0.0904642061404582,0.32552796292486,0.00333328380837028,1.15795574441263,1
1,137,1.08293889783628,0.0480813589314362,0.302468503189102,0.00311757823393012,0.895845788070514,1
2,137,1.08138078405209,0.0554651335415663,0.292653180520803,0.003152942007473,0.798267896980435,1
3,137,0.997595523941547,0.0450136308680494,0.32630635114217,0.003959873743223,0.906245582074293,1
1,138,1.41578628969952,0.0836156363271953,0.328270798658408,0.00514200334876086,0.79856886256727,1
2,138,1.10676192386805,0.0941414227238404,0.288940012497078,0.00577573418575472,0.637646663962837,1
3,138,1.55124097323849,0.0833470678798026,0.264270098451569,0.00368420422556822,0.74464233729496,1
1,139,1.00989849525446,0.102511803655678,0.290134618357095,0.00445598450341673,0.874082899814799,1
2,139,0.951880583629337,0.0727800984932849,0.302474851046065,0.00870875036678169,1.04961384390363,1
3,139,1.44847567637269,0.128831598235011,0.308022606905583,0.00346900178007981,0.98217668763356,1
1,140,0.873070773122662,0.0395376124764694,0.284486457199202,0.00386876872210729,0.944413651879307,1
2,140,1.02022497171177,0.0407843839793768,0.31029469383163,0.00523170265714431,1.04785946378288,1
3,140,0.894409861456732,0.0417802157159841,0.315944675130572,0.00166977390346614,1.05544421915991,1
1,141,1.14990766077161,0.0836863691391611,0.302245789016698,0.00301772715540545,0.998030334223666,1
2,141,0.989849610838932,0.0857473576480424,0.283070107743667,0.00512808635276974,0.896680258658258,1
3,141,0.978059996898068,0.0829477688003473,0.308552171059917,0.0110531137856438,0.93990126145744,1
1,142,0.861361892625344,0.035837198256053,0.311631817190518,0.00344244697172126,0.739359618180385,1
2,142,0.857224771776678,0.0365502747359829,0.289696032723438,0.00215131056218317,0.734750383556094,1
3,142,0.870857967173348,0.025830317208993,0.278107131319641,0.00702104507062023,0.770425005004268,1
1,143,1.3236051843104,0.0217645279175974,0.267517526638334,0.00589888507464035,0.857362488601691,1
2,143,1.1829903110306,0.0225674627757348,0.288756378405806,0.00250300661093336,0.873149844304834,1
3,143,1.23053675248777,0.02535757007438,0.261406183939585,0.00429683096339923,0.823349365263499,1
1,144,1.03493987031761,0.080761803714521,0.306161645743698,0.00373081996999775,0.912161779006622,1
2,144,1.11179625354252,0.0648369395007889,0.296785897848823,0.004770178319271,0.92917064513593,1
3,144,1.17438990184035,0.0733955164114108,0.305579232277014,0.00197938428442602,0.93790557825159,1
1,145,1.0839823875626,0.0225998050710044,0.288415624212836,0.00341234515657845,0.967017641813968,1
2,145,0.948136983994947,0.0256287085060351,0.323368399604838,0.00564668170525844,0.880392036380413,1
3,145,0.963309396260223,0.0211570498280584,0.298725565614024,0.00252389452905067,0.950115076072996,1
1,146,1.16164346625998,0.0904662346282674,0.29265176854316,0.00155928830063605,1.05706576181186,1
2,146,0.938590432238208,0.0721008342519252,0.269896559501831,0.00475786520037592,0.999033148727905,1
3,146,1.15200201475108,0.0744483603166497,0.297592675224268,0.00796594738146409,1.12661835631998,1
1,147,1.03798705014264,0.0388610350722625,0.281710716465033,0.00395720238616546,1.49979938607861,1
2,147,1.15352637954585,0.0549531695680018,0.332964951799174,0.00522220211035753,1.30969708169934,1
3,147,0.984059550597829,0.0621582892975476,0.320986392698964,0.00272771568011134,1.23250701178594,1
1,148,1.16019268517982,0.101571208667763,0.275292531241006,0.00445456740619074,0.935715414311597,1
2,148,1.11692920723171,0.0943643162126279,0.319379680451796,0.00618501777809641,1.01846101179298,1
3,148,1.15949271181521,0.0988245892517761,0.272613587373581,0.00303395300680348,1.02827635010441,1
1,149,1.05856409977048,0.0294141933531555,0.294870308127932,0.00950135796321929,0.764485553337281,1
2,149,1.23185595337319,0.0376979279092198,0.333571624221919,0.00221566471062628,0.827538395212213,1
3,149,1.01064479080767,0.0369943974805369,0.290112961757161,0.00279640255775963,0.691798620774124,1
1,150,1.11548121695884,0.0326621005389313,0.265638352402118,0.00314199988108717,0.797682988966712,1
2,150,0.974558547552456,0.045248376226483,0.315536472142653,0.00297798276439277,0.683588522372409,1
3,150,1.02117596637857,0.0376690915775436,0.295924192000534,0.00627237068146853,0.700647135637308,1
1,151,1.52950062676373,0.0499731826878377,0.297359038214212,0.00229893704780123,0.748278334566701,1
2,151,1.1266670190335,0.0585796130858664,0.337200995418743,0.00226605142433065,0.567205930803345,1
3,151,0.959485518427522,0.0493789579013706,0.301327242202839,0.0047499285206738,0.565516277567212,1
1,152,1.0004900499647,0.0472486828771965,0.315390989077522,0.00421902803922804,1.03430219177576,1
2,152,0.848071484200074,0.0477763157554256,0.306955534446546,0.00378294780459052,0.938773350011954,1
3,152,0.941437093875349,0.0473614170767288,0.29951081761199,0.00380125714827264,0.942634862530121,1
1,153,1.01968999980854,0.0779380598435438,0.296806204186551,0.00292488095873831,0.560433529541397,1
2,153,1.00735229666834,0.0668314258520296,0.328926207619981,0.00265651796165823,0.616487489473198,1
3,153,1.23242243417702,0.0582798694600118,0.259864198186915,0.0041778121470146,0.628673050915284,1
1,154,1.39548784121955,0.0349077701509243,0.330878075622136,0.00263509007244143,1.13115619228946,1
2,154,1.13370898015675,0.0433130691970401,0.299019385557785,0.00428071216147338,0.898496625555821,1
3,154,1.03961292374083,0.0370823921438946,0.257794910721331,0.00581283943654979,0.868880882419907,1
1,155,1.11609929856691,0.0320982088515092,0.278832492290608,0.00277577241089779,0.917977176992568,1
2,155,1.05080873146952,0.0237380778691886,0.356959438571566,0.0099041200247943,1.04458826641734,1
3,155,1.07430372107984,0.0286866050649578,0.292951359731608,0.00317460205512108,0.985839710624193,1
1,156,0.964213578284382,0.0418508088609256,0.317385976774854,0.00325601401284446,0.814551876452007,1
2,156,1.05534403562573,0.0336142234197104,0.279805422984625,0.00341298938560438,0.866043247594253,1
3,156,1.07641385220332,0.0295261970098554,0.262943338405353,0.00333430755798745,0.908974970212515,1
1,157,1.27659849925228,0.0593789470140979,0.280779925373569,0.00265963260990817,0.583596525822676,1
2,157,1.04555851657781,0.0544914787936156,0.299900223845009,0.00278409410525056,0.585900587741782,1
3,157,1.28888027327207,0.0542620242830581,0.259287570005115,0.00209054184898136,0.606861101268186,1
1,158,1.02359341381264,0.0525473304242062,0.31725973610696,0.00372518431721263,0.778408629610878,1
2,158,1.10428878196996,0.0413803972421292,0.293125105619506,0.00610722483739468,0.862550453109297,1
3,158,1.31527492762303,0.0422882061999346,0.283112881745065,0.00407162844973504,0.984968741153234,1
1,159,1.02945006391822,0.0340668631691225,0.290403299862044,0.00193669086481779,0.948414484284588,1
2,159,1.00265230594169,0.0306576136872299,0.278717002094303,0.00127352256428046,0.954094522829309,1
3,159,1.06176214553865,0.030765793701256,0.3435381995132,0.00958107747058982,1.03995395386457,1
1,160,0.994971131574939,0.0698374419148326,0.26665316391685,0.00593375686517867,0.712552473638321,1
2,160,1.15558487606606,0.0948216451347359,0.276116456068508,0.00322448896451064,0.666385910215978,1
3,160,1.15404890673629,0.0941849158328605,0.284395573457947,0.00515096291842785,0.676911563705605,1
1,161,1.04772402834505,0.0361938732504111,0.283250706348483,0.00430229113260359,0.864560525049079,1
2,161,1.00492644785073,0.0354389838860711,0.276805018650627,0.00755775918465818,0.767363688772581,1
3,161,1.06788316089117,0.0351703809660864,0.301201545849962,0.00389596006840985,0.888219848078293,1
1,162,1.0088460278553,0.0208851903991542,0.340650982876752,0.00605811570727701,0.615442802398773,1
2,162,1.11070352838093,0.0157566164890907,0.292811062083602,0.00342084724513082,0.664201668743208,1
3,162,1.41001690388657,0.018840885873941,0.221564464564247,0.00569283576427986,0.738998463887371,1
1,163,0.932115548247477,0.0314865700920988,0.293062355541556,0.00485773044302442,0.720413388383485,1
2,163,1.1235503308696,0.0374088548741037,0.327439753576537,0.00469514953130412,0.730583208681295,1
3,163,1.21203398458677,0.0466567737000693,0.315059269206628,0.00139561744241824,0.772845698252122,1
1,164,1.1536342776315,0.0829573132958788,0.306055766163807,0.00483371234736147,1.46685399056199,1
2,164,1.20609125195219,0.0784236920377964,0.290466948086348,0.00571473206738677,1.47958877016616,1
3,164,1.19198381004251,0.101130869113745,0.252738770899889,0.00261041644857329,1.19114784222811,1
1,165,1.19015243766777,0.028356497971005,0.254182053111613,0.00164268015506633,0.983133476321447,1
2,165,0.927351878271687,0.0229344374019416,0.251858167522781,0.00261887488209819,0.895157304721737,1
3,165,1.07284032999391,0.0272757431751638,0.276740406304505,0.00161026705268197,0.923001756583342,1
1,166,1.06811501715943,0.0602712405663504,0.318450994692509,0.0028595851421208,1.27187654894123,1
2,166,0.992608236880035,0.0478786218139491,0.275467368783792,0.00316424968488752,1.26924836023202,1
3,166,0.96731045507856,0.0583268659529296,0.320538467291656,0.0024995914843067,1.25066665829446,1
1,167,0.831322086267442,0.0460331613331993,0.256250974251624,0.00751670762430943,1.20500927320884,1
2,167,0.976135079493572,0.0458495210676444,0.325162130632187,0.00486675524712471,1.45517008897351,1
3,167,0.957434388566204,0.0518193164441176,0.301027814128349,0.0036042314364804,1.4033968459331,1
1,168,1.04233259308682,0.0580613369994817,0.303685417571468,0.0038631734605616,0.654974209619863,1
2,168,0.923063565487329,0.0557128249632939,0.297997717340153,0.00310782706860266,0.632972617052572,1
3,168,1.05098238482847,0.0477637274670923,0.324319043409722,0.004050605565267,0.747530485927027,1
1,169,1.13895642902119,0.0320682054464079,0.291060376481926,0.00252940024886895,0.971532673255967,1
2,169,0.923694603196387,0.039373191178074,0.331969694184672,0.00194810255477069,0.825549026518937,1
3,169,1.41391391147241,0.0340063527695307,0.264898642611088,0.00301254899189946,1.04407544865167,1
1,170,1.00635429736822,0.0757420000255742,0.284187233217907,0.0041757465333804,1.07552635898487,1
2,170,1.15864013047948,0.0627638214297444,0.284471528048846,0.00332947536009168,1.33808165224816,1
3,170,0.834774077051658,0.0764481878527183,0.300547666178481,0.00172828690261885,1.00391892764921,1
1,171,1.07411389476334,0.0589491274030697,0.278857123271758,0.0036884422406356,0.929766698972241,1
2,171,1.16716301600955,0.0581475727304148,0.309787160863128,0.00221462359162447,0.992490592425059,1
3,171,1.03442357205076,0.0616556313603913,0.301694785151453,0.00385748524391203,0.863822052126363,1
1,172,1.19347189913682,0.0535976962703266,0.303369200934476,0.00535455278504868,1.2857445858202,1
2,172,0.937263769171906,0.0624714887596048,0.259508439774823,0.00177943826419814,1.0807752314303,1
3,172,0.931946751911433,0.0729160248867002,0.268555754650254,0.00695763553558253,0.914297270361151,1
1,173,0.917463779889946,0.0796763845100786,0.286678788020542,0.00248788268410539,1.27076940649229,1
2,173,0.862118909835542,0.0823977580684634,0.303363471469513,0.00690531359997182,1.10600366793124,1
3,173,1.01690828421073,0.0880296187137303,0.250963784303671,0.00375776904024433,1.1306005797437,1
1,174,1.02375717754265,0.0455633729849623,0.275962723765057,0.00283404170509341,1.03791215078755,1
2,174,1.07112133482162,0.0476612554582248,0.307418036822826,0.003378354722664,1.09061393383547,1
3,174,1.14983498914192,0.0462485079528026,0.256375095928057,0.0027875844671803,1.06938765475341,1
1,175,1.07319152508221,0.114921237978149,0.278951343966088,0.00546402096045928,0.853406273497103,1
2,175,1.28020992788167,0.102656814004539,0.326241746011449,0.00783780780074731,0.970889184211128,1
3,175,1.24883304586853,0.108018331897948,0.257329070084646,0.00336312690728543,0.952803608510992,1
1,176,0.999755036800401,0.111091679735986,0.288684008004446,0.00379517942861291,0.787464561213021,1
2,176,1.05626928558542,0.100020100548156,0.316861250085218,0.00393687359148182,0.877757481398613,1
3,176,1.18543563281139,0.0884914529678875,0.282752861689715,0.00513516341845014,0.938049231566666,1
1,177,1.13468288213041,0.0503141800077487,0.286067657315872,0.00356218724331944,0.757059529867804,1
2,177,1.12625755560934,0.0432436683169163,0.264534916784029,0.00389743176088661,0.794204097630623,1
3,177,1.0533202042841,0.0454094426179314,0.32780228458115,0.00295442280248103,0.834687572880798,1
1,178,1.22341039609624,0.0423630994120334,0.261549566409602,0.00344068188821826,1.12068705315096,1
2,178,0.976902018784282,0.0511745723355065,0.292394374607528,0.00359568025959123,0.908408602933929,1
3,178,1.20467152961903,0.0673491351616014,0.280968658067969,0.00516885928238995,0.872621617206481,1
1,179,0.93244042683733,0.0643032450387923,0.352368350408731,0.0041607654853677,0.777332288594775,1
2,179,1.23315733888469,0.0602166880715077,0.279173567639185,0.00591390107888758,0.811729800846264,1
3,179,1.04155910037927,0.0661464872952361,0.332625731884634,0.00652098718723218,0.770536204160456,1
1,180,1.02273911602522,0.0473627943409926,0.29390128182914,0.00316107691914157,0.782118990511139,1
2,180,0.916346181296297,0.0391456815989847,0.285884497747068,0.00600981706322825,0.761258815444398,1
3,180,0.944769232893257,0.0462604574298955,0.272856197265634,0.00572626318829559,0.734890671759304,1
1,181,0.879361279683354,0.0331398374072664,0.308497876484711,0.00623918918754513,0.786861610795354,1
2,181,0.952612884936024,0.0340850632328348,0.318768217140269,0.00228447569469699,0.801844985240508,1
3,181,0.938938256298975,0.0318853477837783,0.270116652479529,0.00576982303859131,0.77036075558984,1
1,182,0.918192555074682,0.0468047786370858,0.268913107395746,0.00447328379712506,0.845203635468468,1
2,182,1.02439265160301,0.0547489520534222,0.277752474751728,0.00283773360020446,0.840199007570351,1
3,182,1.09121868472288,0.035642368253593,0.299100795582746,0.00467758176806834,1.0463048323904,1
1,183,1.05100729821659,0.0470382212174438,0.292430045160006,0.00246139050924472,0.851652545628598,1
2,183,0.936114855688021,0.0493148817027221,0.363871249137592,0.00344399824675543,0.89837302098079,1
3,183,1.15290802220624,0.0368654527017677,0.275825270265519,0.00679077905911041,0.943846126970634,1
1,184,1.23653101740215,0.0611996898155401,0.321443232744344,0.00547289163595871,0.678188615195176,1
2,184,1.21185441212469,0.0529345570577331,0.270919787039909,0.00442958591257863,0.664564696630566,1
3,184,1.14564988703037,0.0621658397219563,0.31013835674438,0.00643689316033142,0.635191406509238,1
1,185,0.97690464688124,0.0374642531999227,0.247684293327286,0.00487423810954505,1.01111843234054,1
2,185,1.28609353569373,0.0291378971399465,0.275536111042099,0.00384304506299918,1.43522595988614,1
3,185,0.842584311162717,0.0322112467534628,0.276324830738251,0.00302838836373837,1.04236283545318,1
1,186,0.958231004650472,0.0187865026651628,0.316915368875329,0.00662902106933379,0.832514492053305,1
2,186,1.14825178684109,0.0230406735688456,0.323077505090744,0.0046215573261991,0.943861918762834,1
3,186,1.11651054439465,0.0231909027162763,0.261448118098257,0.00391546563724004,0.868847620857609,1
1,187,1.09842137956529,0.123846536036007,0.267876144069828,0.00215167168136259,0.756564150501086,1
2,187,1.23386111330122,0.11803871255632,0.278211936045869,0.00260717260657289,0.820196282129492,1
3,187,1.01759556710967,0.115974539427531,0.260911122290409,0.00474376500572059,0.726934745919611,1
1,188,0.784781481773456,0.0669005175949959,0.279197295538828,0.00470444130760252,0.745426686242276,1
2,188,1.12710269037337,0.0523114887506663,0.29367673123024,0.00470719593328847,1.0161905293414,1
3,188,0.809808664214437,0.0926671285035251,0.330136849809452,0.00694541155203766,0.711885536430581,1
1,189,1.23068337516211,0.0451314961829729,0.283486137585992,0.00334671286768249,1.14900443409149,1
2,189,1.04660355777772,0.0399847143307693,0.253955362196132,0.00268776646619134,1.09181708781771,1
3,189,0.783319328965795,0.0317835409364906,0.340329036863833,0.00407635638903443,1.07418632967057,1
1,190,0.933637076224046,0.0506946121332219,0.296814393481402,0.00771689858230537,0.996480721434852,1
2,190,1.1897654652628,0.0718765839581385,0.292543976740605,0.0071592778359897,0.938551727850051,1
3,190,0.981951388985687,0.0798694045767285,0.331693202347199,0.00329353337433039,0.899121928193663,1
1,191,1.03579039690863,0.0244560187761053,0.324967007383645,0.00355056268795339,0.849573573964361,1
2,191,1.14491157078729,0.0261392102435685,0.291658987117143,0.00334748673022672,0.876930437968063,1
3,191,1.12328057900139,0.0240118196798701,0.336976633173784,0.00233107593192832,0.954098730857971,1
1,192,1.2371679896831,0.0390027900235161,0.305844845659804,0.00453160093802472,0.633012398487892,1
2,192,1.33238997206207,0.0316617354714882,0.281918456354526,0.00288919796181459,0.714239137985964,1
3,192,0.809192259852325,0.0339514707906797,0.303501514575341,0.00369523985074987,0.511743457754529,1
1,193,0.860657503030779,0.0461015744760336,0.296425574096359,0.00196423108416976,0.834572544793769,1
2,193,1.03664095102223,0.0444007464006918,0.27341182203974,0.00274841447471311,0.920028410011331,1
3,193,1.12026074636401,0.0384679564073359,0.245846641048702,0.00239616057460527,0.949395644835444,1
1,194,1.33107113347391,0.0416916229523542,0.313395247636993,0.00458300028676958,1.00700632798163,1
2,194,1.26350799402176,0.0347465545611352,0.291217742161849,0.0033502908834991,0.946770091856785,1
3,194,1.04714248651875,0.0560571904868528,0.322025662631107,0.00297501290182572,0.772098459233259,1
1,195,0.987494531611953,0.0608747393971058,0.292355648882587,0.0033599260179496,1.00651356842923,1
